label,id
-1,11014
-6,7741
4,6318
1,3139
-3,5066
-14,7763
0,10639
12,835
9,6025
-17,7204
5,4889
-17,1176
-1,10622
7,9534
-15,2303
6,4577
-17,7686
6,2313
-16,4074
-12,11612
4,10446
-14,7753
-18,3256
-9,1120
-9,11414
-5,8763
3,6549
8,11085
-13,11657
-6,575
1,1981
1,2829
-13,12070
-16,5894
4,5433
1,6388
7,5625
6,4467
-14,6275
-14,9032
-15,3995
3,10736
10,5805
0,9600
-15,2329
-15,11712
14,2222
-1,7218
-15,6760
5,9242
6,511
11,4369
6,6260
6,11923
-17,4813
7,12014
-15,9203
-7,9474
-13,6143
2,3269
-2,3848
-10,6642
6,2374
-10,4308
-14,10694
-11,4864
11,10023
4,4090
9,6249
-12,1150
-3,1649
-16,9507
-14,8931
-14,2348
3,5200
13,6718
4,2776
-10,1192
-14,455
3,1596
-17,5079
1,4338
9,8078
-15,1104
-9,10931
-17,11700
-17,6915
-18,5699
-5,8995
5,4141
10,1727
-15,10799
-1,12213
6,4231
7,8380
5,4651
10,4805
-13,5744
-14,2332
-18,9268
-8,4789
6,9119
7,12294
5,9505
-14,11424
9,6907
4,443
7,6911
6,11292
-5,5093
4,8728
6,2211
-17,10067
-12,2090
-14,2377
6,6019
1,8358
-13,10160
6,3805
-1,2801
-14,12050
2,9059
-2,24
-13,1288
6,4023
3,3966
-10,6645
0,3788
7,1053
8,786
-14,2309
8,3001
4,5825
-14,11590
5,470
7,11625
-11,1805
-20,11750
-14,10780
9,8478
5,10571
4,1372
-14,3503
-13,11783
6,3526
4,4439
-14,10001
6,9377
-17,4051
-16,12451
6,6341
-2,6909
-14,8586
6,884
3,2612
8,5243
4,11357
-14,7724
-14,6212
4,3735
-13,7506
8,10788
1,993
-13,10468
-17,9317
9,11344
0,4862
4,6265
8,2847
-15,1162
4,5479
7,5580
-13,9251
-12,10623
-17,1050
10,8713
-12,3106
6,2304
2,11419
5,12248
4,10322
4,10658
10,10254
0,4178
3,439
-4,5897
6,1075
-13,6812
3,2905
-17,1008
4,118
5,7796
-10,5758
-9,11405
5,1294
1,10485
6,11293
-14,1734
-13,4639
-11,81
-14,2446
-19,3088
-16,6184
-1,39
-2,10861
10,5655
-14,10650
-3,1504
3,5155
-1,2842
-19,10737
4,3955
5,11561
-10,10265
2,7069
6,8396
4,9115
0,9245
4,4650
0,4138
12,1179
-9,8251
-12,12187
-17,755
-20,10711
6,3855
-3,9247
-15,4695
3,4287
4,5555
-3,2786
-19,7863
11,8061
-3,5959
5,10892
-16,6358
0,1317
-13,7784
6,7623
-1,12434
5,12163
7,4953
-17,1410
11,11178
-12,8984
0,9082
5,6564
-18,3597
-4,5639
-18,13
6,1409
7,7723
-16,3012
4,9960
-11,1041
2,8346
-16,10341
-1,11105
-14,11962
-16,6905
-14,2245
-12,639
4,3794
0,805
3,2255
-11,4220
8,3974
5,9678
-10,7162
-13,3602
-5,8317
9,1866
3,11852
4,7344
4,8382
4,681
1,4512
14,11383
-3,4432
-19,11751
3,7473
6,1991
5,8944
-2,3882
-15,8665
-12,4721
-12,6557
-17,252
0,9004
10,5491
-18,198
-2,7132
-11,8704
9,654
-18,1588
10,8862
5,9254
7,7468
-17,8299
4,11731
-15,1533
6,11352
-14,5058
3,77
-16,5124
1,2716
-12,3902
-3,6764
7,8583
4,6715
7,3570
-14,4463
2,4518
-19,12395
-3,1691
2,950
-17,5466
4,3436
-17,3048
-11,12310
-11,6197
8,2613
-16,3635
-15,2621
0,5787
6,6462
-17,7196
1,8065
7,1575
-14,11061
2,12436
-14,10076
-16,5006
-5,10375
-14,12202
1,12147
-14,9697
7,4267
-16,7768
-15,8859
-15,4151
6,10912
4,2926
11,6395
-13,11162
-16,9440
-19,3014
3,3528
-12,2093
-20,11890
6,430
1,8045
-5,10182
-16,7619
-9,3342
-5,8514
-11,8484
1,5983
-16,6981
11,2745
-16,6943
0,12401
-13,2793
-15,5325
6,9289
-11,10264
-16,9097
5,11604
4,227
9,3535
0,7774
0,7123
10,9916
6,4040
5,6732
-15,6726
2,3239
9,11663
-15,303
-12,63
1,10826
9,5697
4,10564
12,767
3,3601
-19,3225
9,3820
-15,11859
-10,11209
2,8309
5,4274
3,8730
7,10025
0,4733
-12,869
-16,3077
7,4142
-18,10618
-12,10628
7,5024
-15,1339
8,6610
-17,10729
-14,7971
-12,1326
7,385
6,2682
3,9490
-13,10378
-20,4601
-15,3681
2,293
-16,1125
-15,764
7,2555
8,1211
8,258
-17,7832
-8,6951
4,6301
6,7596
-14,4659
-12,10090
-7,1359
7,10139
-17,1426
-13,8273
-18,9812
6,2057
8,2506
1,4714
6,2718
9,10851
-16,6210
-12,7488
-10,740
-15,2632
0,7127
-16,5902
-15,4943
-15,11457
4,657
5,12061
12,11104
-15,12417
5,2691
7,8938
6,8633
-15,5002
2,8676
-2,1092
-1,12099
7,7494
7,12393
6,11284
4,2250
5,11180
-16,2517
-13,8764
0,7745
-4,11053
-11,3349
14,4502
6,11154
3,4328
5,656
-18,11819
4,6850
5,12219
4,719
-15,9794
6,10773
-11,3450
-21,10451
-16,3578
2,2730
-1,10428
-6,11880
-14,9020
-16,8787
-11,7831
2,3933
-17,11318
-2,6543
10,11506
-15,2828
7,8174
10,229
-10,5018
-17,775
-12,5870
-16,7987
-15,8109
2,5839
6,10832
6,6368
-11,7033
0,12456
6,9061
-15,5270
-6,6698
-15,1975
-15,10573
-17,1503
-1,12274
-8,12042
-17,5552
-7,2022
6,6804
4,6313
-16,5537
-15,4634
5,7116
1,1919
-15,3889
-17,11475
4,6208
10,6636
-16,11492
-4,12271
-4,11325
-15,7980
10,10086
1,5570
7,1158
1,9663
-7,4442
-16,704
-3,1448
5,12146
-13,754
1,7683
-9,11064
-2,11772
5,980
-4,4663
1,10453
-13,8443
7,1576
-14,2540
2,11643
2,3112
-14,10603
8,3247
-14,5963
6,6421
1,11951
-17,10194
2,11305
5,8948
-14,9103
-13,8705
-16,10440
3,5600
-6,1603
-7,4292
4,7169
7,5843
-3,8075
1,7906
-18,7712
-17,8765
7,9576
-4,1077
-14,6410
4,2802
-11,5679
-2,460
-10,8896
8,864
-17,11528
3,6569
0,7707
-14,3453
8,5068
2,11451
11,6797
-9,4489
-17,6893
7,2562
-18,2735
3,4499
-11,11150
-9,4079
9,10858
-14,8872
-2,11204
9,9954
-15,5257
-7,5569
8,9914
2,857
11,5715
-14,11570
-14,1522
3,2928
13,4773
-17,11675
-20,8753
6,11391
-15,205
-15,6855
8,8331
4,9843
5,1250
-1,11186
3,4895
-15,1988
-13,7795
-8,8293
-12,1824
-6,4356
-11,10538
-14,5185
-15,5195
0,4216
-5,11181
-1,10282
-12,3685
2,8877
-11,11794
-5,171
5,4656
5,6516
2,2833
-17,11401
-6,7480
6,459
-1,6468
-11,1143
-8,6777
-2,8720
-19,9570
-16,10822
-15,9446
-3,10474
-12,8652
5,6450
-15,10884
8,5478
-14,10812
-9,4885
-2,8691
6,1848
1,6580
-15,2399
7,1493
3,5667
-10,5275
-15,10687
-12,8257
8,5985
-15,12154
7,4515
3,6103
4,1131
6,1892
4,411
6,9069
11,7490
4,7990
-16,5053
-5,6215
-14,2044
-15,10461
-14,7208
-2,11580
9,4062
-16,10489
1,5883
3,3969
-6,7570
7,1549
2,4723
0,4480
7,8091
-14,11545
4,5794
-15,2669
2,12185
-1,12270
-19,8577
7,10717
5,11138
11,4472
-17,10810
7,7933
6,7436
-16,372
-13,140
-16,12299
3,5957
3,2575
-16,7167
6,1838
-13,12058
5,4314
10,4336
4,6731
-21,10941
10,3554
5,4180
-12,8225
4,142
4,8153
-2,2339
-4,5731
9,12452
-15,4987
-11,8803
7,11472
-5,9936
3,1720
8,2069
-10,6727
-14,4068
11,8010
1,3630
-16,11618
2,6978
-16,10382
5,12048
-9,8567
-16,7411
-17,11911
5,11019
-1,12035
3,160
4,8158
3,12253
-16,7672
6,2442
-1,6967
-6,11607
-16,10472
7,3816
4,9199
-17,10529
-18,905
-15,7192
-1,2856
-11,8047
8,4136
-6,3240
1,8630
4,1817
5,2552
6,5574
5,1399
-14,7687
6,8463
-1,10064
-17,4484
2,9075
9,5522
-12,9455
5,8637
3,2228
-15,4597
5,12
9,3915
2,8142
5,7142
-13,4629
-12,10657
-4,2960
8,4799
-16,4657
-14,11664
4,4857
-15,5039
-10,2977
-13,625
6,8076
-13,2161
4,280
-11,8198
4,5322
-16,6913
0,3870
6,12226
-18,1277
-14,11431
-6,12045
5,9279
6,9684
-17,2781
5,3223
7,6799
-14,9804
4,11278
-5,294
-15,7113
5,1386
-13,5921
-19,567
-16,8580
5,4828
4,9833
-17,8749
6,9808
-6,6902
6,175
5,5327
-14,12243
-10,3221
-16,10218
-18,3398
-12,9147
1,3809
-17,2486
-8,8459
-8,1955
0,7047
5,6621
-6,8220
-6,9842
1,5760
1,6492
-3,10081
-6,10347
11,2770
3,11757
-15,8598
-14,11393
-19,1951
-11,1931
-11,8192
-14,2205
0,5283
5,4963
2,9918
-14,3767
-16,10021
-17,5267
5,2271
-16,10621
-10,6095
3,2357
-17,7699
3,9465
-12,4449
-13,2865
-11,9805
-12,4088
8,4177
6,3948
-13,3551
-17,10158
8,1004
-15,334
-4,232
2,8918
-14,4951
-12,9178
-12,10381
6,1048
-13,5345
8,11081
-17,4839
5,3200
4,7864
7,12256
-15,10533
-9,4120
10,3065
3,11448
5,10329
-18,12210
-18,4000
4,1238
8,1667
6,1180
-14,10901
6,2879
5,11398
5,5828
-15,10002
-11,7755
5,1040
-8,2618
-17,1709
3,1643
2,7803
-14,6547
5,5226
-2,3000
5,2400
-17,6830
6,9187
-15,2854
-18,9923
-15,11848
-3,2495
4,7079
1,4245
-16,8405
-11,1559
2,4132
-20,2850
-14,9324
-1,434
3,4927
5,3677
-15,11440
3,7489
10,11705
6,4980
6,3198
-16,8776
-6,2607
4,4912
-13,1579
-19,2545
3,7238
3,6846
-8,189
3,4791
4,8907
-18,8962
-13,10122
4,6485
-16,9382
8,6481
5,1381
-15,3265
-4,1812
5,2464
-13,5042
-13,136
11,9807
-14,9201
7,8515
-13,12049
6,2389
7,1007
5,11341
-17,615
-19,4444
2,6433
-15,8905
-14,938
7,3385
1,11482
2,2042
9,2570
-15,1681
4,9723
-15,6935
-7,914
-11,8963
-8,11136
-16,2837
-10,3480
7,7800
3,641
-19,4114
9,1692
7,11408
6,854
-16,6452
10,1536
12,3075
-8,8087
2,10821
-15,3740
-2,1977
5,11870
-17,2686
-13,10066
-14,6531
5,9448
4,979
6,3780
-10,7995
-3,6226
-13,11845
-6,9349
-14,12368
-13,11933
-15,1694
4,247
-10,8042
1,167
0,11720
10,2179
4,989
-16,4249
-17,6274
-15,2141
-15,880
3,11195
-10,11693
6,3078
-17,1608
-15,1243
-17,9057
11,1769
-10,2441
-9,2963
-8,139
2,2033
7,11249
-21,8426
-16,114
4,10709
-17,2072
10,2135
-2,12280
-15,9578
2,4827
-17,10764
-2,8134
-5,11875
-15,2349
6,7845
2,8830
11,904
-13,4363
7,10429
-15,9908
10,9190
3,7849
5,7925
-13,10154
3,5796
9,806
-15,8808
-19,621
-12,11540
-13,2131
1,11173
6,7938
4,4874
-15,11031
-9,1513
4,4443
4,433
8,6464
-14,10106
-18,10506
6,5628
4,2581
-7,6695
3,1038
-17,3779
2,10241
5,9381
-18,4925
10,12200
-13,9564
0,2099
-7,2264
-2,5471
7,3187
-6,2670
-13,6960
10,6067
-4,5333
-15,9221
4,8865
-1,9700
-18,3898
8,6287
0,2645
4,3430
5,8823
4,3736
-13,12136
-13,12121
5,5062
5,12464
-8,1771
10,6567
-2,361
-17,8852
2,4646
-16,1808
-16,10295
-15,689
0,2050
-14,5710
-10,6101
-13,5863
-4,934
-9,716
3,9155
-10,753
1,9498
-1,4405
6,8098
-12,10969
-4,5658
10,10464
-12,11754
-16,10681
4,11863
5,9584
-14,5285
-2,5968
4,4294
-16,5132
4,912
3,5078
-1,1129
10,1682
-13,1123
4,9159
-15,7757
-13,5987
-17,5161
-16,11943
10,10476
-12,11793
-1,322
-15,11547
-15,2480
-7,12335
-1,11230
2,405
5,8505
-11,6706
2,4383
1,2081
5,5804
-13,1707
-15,10975
-8,4081
-16,2183
-14,4545
4,10811
-15,12312
6,7148
5,7417
4,1227
-17,2893
3,9786
-18,11499
-17,2818
-18,7342
-14,9893
3,33
-15,5949
-16,10356
-17,11668
-6,11589
-14,5887
-17,2896
2,11635
-13,8029
7,6918
8,147
5,4166
-9,7718
4,913
3,12333
-13,10402
-12,10418
-10,10455
10,10203
-17,1604
-14,3804
-18,11556
-16,8376
-12,8393
-13,5439
-12,11336
6,2877
-1,5858
-17,3025
3,10319
4,6439
5,466
-8,721
-4,438
3,7139
-12,7273
-13,5204
-12,9855
-15,4964
5,8696
2,9770
11,4397
5,3238
10,8977
0,5516
8,11732
4,8643
-8,4917
6,4192
1,12086
-17,5167
-11,1566
4,6592
-17,10171
-13,1153
-12,8504
-13,8253
-17,4796
4,8615
12,8965
2,8915
5,3125
7,1445
2,1343
-6,11223
-14,3034
-15,7730
-2,9513
6,1874
-12,592
9,4091
-16,4283
-16,2028
7,7526
-16,5823
-11,4460
-6,246
-16,6488
-14,822
4,286
-15,351
-15,1370
-16,1488
6,7887
1,425
-13,2426
-18,12449
8,11806
-14,10423
8,270
12,6701
7,930
-16,10413
-18,8062
-17,4704
-17,4197
-2,8761
3,6952
-6,7384
-16,11942
1,10733
2,7001
10,6385
-16,7099
7,72
8,9171
-16,1646
-15,7459
-13,9487
7,1122
2,9316
-13,3081
-11,1974
-14,6559
-10,11659
-12,6272
-9,8667
-16,4972
-6,10891
5,7988
6,7271
4,4456
8,7900
4,7736
-13,2622
-14,6396
-16,5102
6,7000
-16,624
7,2060
10,8675
-13,1670
11,2533
-11,5323
3,7891
3,1443
2,8131
8,11164
-10,11369
-16,9718
-19,6882
-14,12408
1,8839
-16,9915
-13,8500
-8,9276
6,2871
-12,6638
-13,10786
5,1572
-13,11082
-6,8370
-16,183
12,10080
8,8242
-15,1894
9,1797
-6,2701
-5,9329
-2,6028
-19,6784
-15,301
5,7665
4,2767
-14,6769
10,3308
-6,7106
9,2469
-11,8247
-13,3798
2,3488
4,2038
3,491
7,4053
-15,3842
-1,6976
-12,10404
6,5194
-21,11615
8,12314
-7,9825
-8,1985
-13,1680
-13,7062
5,10305
5,8043
-15,7288
-16,5605
-15,8320
12,5172
2,10370
-7,7389
5,9153
-4,11498
11,6445
-13,3444
6,8050
-16,68
0,11790
-2,8084
4,10070
6,5215
3,6387
-16,2453
1,1081
-1,4420
9,5266
-14,10572
-5,4020
3,2437
5,4021
2,4108
11,9748
7,337
-16,5623
-14,11577
7,2155
-1,11961
5,6842
-7,1929
-3,3984
-12,11018
-17,11595
-16,7156
-12,3164
-18,1063
5,12082
8,10399
-15,10175
-4,10414
-13,9827
-16,4576
4,6814
1,4901
-16,4645
-7,1181
3,10568
-15,5865
0,8892
-18,7698
-9,3153
-12,4221
4,2609
-15,4565
5,617
9,4973
-13,1745
9,12040
9,1841
-16,1489
-12,6350
-10,1899
-18,7095
-5,230
9,815
2,4257
-7,10248
2,7260
3,1884
-10,10760
-2,7186
-14,1924
-16,10839
10,8476
5,11601
7,4931
-12,3747
-19,1934
-16,11591
-15,9811
2,11978
-16,3859
8,8708
0,3544
-15,8352
-15,1622
2,8389
5,2306
-1,4893
7,7180
6,5878
8,3009
-11,4886
-13,662
-15,2597
3,7516
-15,2857
-19,11599
-16,9041
-6,10885
4,10487
-16,2293
-16,8814
2,8031
6,11371
-18,10437
2,6327
-13,3618
-14,8640
-17,7879
-14,4474
6,8534
-1,8240
6,1954
-3,5014
5,2709
-17,6919
-8,7847
1,1079
9,6004
-16,7539
-17,4587
3,8541
-14,811
7,11763
-12,396
-17,3347
3,8831
7,1083
-18,6414
-16,10351
8,8155
9,8219
-17,6931
4,5256
3,10379
8,4255
4,10010
-2,2439
7,10108
3,7775
-16,12331
10,1191
-13,12325
-12,1601
-15,3704
-16,1795
-12,7984
-15,1281
-12,12078
6,6400
-6,4764
-17,7324
-16,50
-17,11662
-9,4028
-13,2352
-12,9471
7,9871
-9,11860
-14,7485
-16,6579
7,10656
8,4729
-10,9755
-11,642
6,9637
4,3361
-11,12390
8,5594
-14,1029
11,2373
-13,10114
-17,5280
9,486
-14,4880
-17,1852
6,4573
-16,9587
-11,4301
1,9797
-7,4673
7,2355
6,3532
4,5251
10,7010
3,325
6,8901
-12,8226
-18,11523
4,508
-13,7222
9,637
-17,4496
5,10447
4,1669
-15,9894
11,6086
-11,1534
-16,10835
4,7257
-13,1392
3,5641
2,11111
-3,1543
5,3426
-13,10611
4,4913
-16,3720
-16,3545
-15,11661
3,12207
1,3162
-12,12203
5,6142
-13,5074
0,3006
-15,11233
-14,11909
1,5451
6,6944
7,8677
-7,1163
4,10567
3,11438
-13,7163
-6,11958
-7,2318
-15,10928
-9,2979
6,5521
1,9696
-15,6762
-19,3644
10,1813
-9,5790
8,5677
-18,6829
4,6574
-9,6821
-16,10718
2,679
8,1671
-14,1889
3,3949
5,1845
5,3399
6,9649
-14,1959
-5,5648
-18,6878
3,12330
-16,3080
5,5917
7,8775
-1,8735
-14,10877
5,9207
3,1184
2,9558
-9,278
4,3814
-16,11130
-12,9705
-15,11945
10,3340
-13,2536
7,9031
9,800
-10,8604
5,4674
-15,1407
9,5145
-8,6968
7,4144
-10,3815
-8,8874
-9,8737
11,7817
-15,4957
3,2884
-16,11868
11,865
6,5092
-12,8782
3,7837
5,6491
-11,6362
-9,5940
-13,12007
7,2246
-16,10918
5,127
2,4790
-8,10704
-14,2262
8,5096
0,98
-12,5719
-16,1595
-12,634
-13,1293
-17,168
-17,3699
-14,8261
8,3422
2,11210
-8,12481
4,3751
4,4952
7,2202
-17,8895
-16,5773
7,5000
9,4404
-6,2496
-15,9305
-17,3300
-16,4035
2,200
4,3408
8,12263
-15,4379
1,12132
-21,3283
-17,3733
-13,10228
-3,5013
-16,11854
-12,8906
-15,7497
-18,9404
-6,9173
6,8950
-1,10742
-3,735
-18,6509
6,6512
-13,12302
-15,261
7,769
1,4427
-15,9264
-11,1078
-15,8466
8,9414
-14,8506
-15,7962
-13,2873
-13,9683
-17,5262
8,8481
-14,10240
-17,10405
9,4251
-14,12339
-18,561
-14,12065
10,4954
-6,9359
-13,7147
6,11874
-18,5846
-5,3970
-1,7928
9,517
6,2095
3,3427
-13,10227
7,6351
2,5019
-2,844
9,9151
-14,5636
-17,10088
-12,9100
6,12281
-17,2242
-5,6191
7,946
5,7637
6,1562
-8,9429
3,8033
-14,6286
2,8122
1,2031
-16,4127
3,10291
-6,7230
5,4248
-16,12128
-15,1756
4,7582
-16,8400
-13,7593
4,11764
8,11247
10,3806
4,6527
-11,12336
3,7963
-14,1198
9,7448
-9,4831
7,4069
7,4131
3,1909
-10,11199
6,10629
-12,550
-10,4394
-5,10535
-12,5201
8,5071
-9,10133
-19,605
3,10719
-6,166
-13,8926
-15,10211
-14,8657
-3,6845
-6,8275
-12,1793
2,2070
8,5880
3,1146
7,3083
-14,10652
9,12021
10,12087
-15,6535
-17,1893
5,1400
-16,6570
6,9295
-17,830
4,6323
-14,3737
-14,8432
-10,4538
5,8157
-4,7064
-16,10856
-14,9466
1,1319
-12,4239
5,1998
-8,10051
-13,12295
-1,3055
-5,11000
6,6266
-11,4644
7,9185
5,6476
-8,9048
5,7728
-15,8774
3,4852
4,4816
-15,6063
-1,132
-13,4777
5,12392
10,11827
5,3904
-5,12413
-14,11077
-21,4045
5,2428
-11,9725
-7,7042
6,7462
-14,8381
0,392
14,11954
11,3593
-13,10619
11,10561
12,11146
-15,6411
7,7748
-11,7522
-6,1660
3,6302
-1,813
-5,12155
7,3157
6,790
9,8082
7,4911
8,1435
-10,11361
-7,2326
1,6916
9,10645
10,2197
5,1950
4,5150
6,7315
-12,4560
0,1072
-16,6520
-12,7720
9,1996
6,4436
6,7348
-16,12193
-13,11396
-15,3959
0,7541
-14,8689
3,238
5,10550
-17,8619
-18,1861
12,12057
-5,705
-11,8656
1,7379
-17,3411
4,11957
-16,11298
-13,4907
0,1206
-13,5853
8,475
-16,4414
-16,5678
-18,6683
8,3765
-13,8904
-12,3878
-16,10071
-15,6796
-11,3183
6,7399
-16,6723
3,1037
-13,5227
-18,11652
4,10390
-11,11551
2,3926
-16,533
5,7291
1,7562
9,585
8,3697
-11,7809
7,10316
3,9547
7,10048
-13,9874
-20,1321
-17,10393
4,9982
-17,10653
3,3833
9,6219
-1,8716
-16,12105
8,10785
-16,4123
2,9839
9,633
1,12440
-14,10543
8,5972
-12,6006
-19,975
-18,683
-13,7685
2,10003
-18,10545
-15,2658
5,366
-15,2576
9,11258
9,11536
4,3785
-14,7810
-18,11495
6,9421
1,597
-16,1117
10,2912
5,7957
-15,7299
-4,2741
-16,2034
-14,4047
1,7760
-10,1675
4,10673
2,4838
-10,10693
-13,12063
11,1080
-14,2914
12,1755
9,2826
6,8054
-1,6887
5,10684
1,582
6,11855
-18,2959
2,1414
2,4152
-17,2887
-15,5106
-12,9432
-18,8614
-9,9854
8,5120
-16,6039
-8,10482
-2,939
0,9634
-7,9395
2,3592
-1,11205
1,8110
-14,3489
-10,12043
-18,4412
9,8883
-17,7994
9,8139
-15,1226
4,1157
5,11024
7,2462
-15,6687
-17,10288
-14,1097
5,11002
-16,2499
-3,12260
3,8070
-18,1141
4,8561
-17,4018
2,11128
-18,8575
-13,8493
5,10777
-8,5713
7,6866
-13,8922
-10,10239
-17,8294
4,3432
-13,404
4,3744
9,8961
0,7149
-17,6513
-15,6338
8,5409
-16,11948
5,1497
3,353
-4,9077
6,9431
5,6761
-15,12465
-15,1661
-4,427
-15,10626
11,2122
-16,11196
6,4042
-14,11633
-17,4749
1,6375
-20,8465
-3,1105
8,2376
-16,965
5,1610
-16,7655
6,1257
7,11785
-16,6138
-8,7199
7,3366
3,1701
-12,5533
9,12238
5,10293
-16,3591
1,1269
9,4072
-14,9423
4,8187
2,4636
-14,8040
-17,9050
-14,11485
4,11193
-2,3530
-9,4563
-16,11206
8,5291
3,5607
-9,8552
5,11526
-14,3343
-11,12297
-8,9442
-13,4670
0,4526
-18,8039
8,7415
-15,4662
-12,2435
-1,5069
-5,11714
6,12477
-17,192
-10,4605
8,9419
-15,2810
-2,1487
-15,8866
6,686
-12,7565
9,11836
6,9369
1,8496
4,10606
-4,8937
-13,8988
11,5394
8,4939
4,3241
6,8694
3,8603
2,6956
-16,484
6,12403
0,8560
5,10801
8,1373
-15,9974
-13,2331
8,4143
-15,7890
6,8238
-9,7899
10,5890
-15,3723
-9,9796
1,7545
-17,4181
4,12182
-14,9391
8,3770
-6,1806
4,7420
-15,10266
-13,1858
1,7627
-11,8252
1,11021
1,2631
2,5901
0,6947
6,818
-15,11198
4,8559
2,273
-20,11582
-16,1679
5,2891
6,3243
1,4224
-16,1364
10,11669
6,12246
-17,5832
7,5700
-5,10107
-18,8085
-13,2970
-20,7690
-2,10982
2,10569
-18,2817
1,8991
-9,4620
-16,5867
3,4400
-1,6650
-5,11803
8,9330
7,2870
-17,855
7,11169
8,7407
4,6662
1,10259
-18,7426
5,10666
6,3041
8,3138
4,9430
-16,12124
-9,8103
6,8455
-14,3900
5,9702
0,3355
-15,1785
-10,4553
-6,6328
-4,6310
-14,5453
9,11718
7,4223
-10,7159
6,4628
6,10562
-5,954
0,7914
-13,1024
-14,6181
-16,339
5,4627
5,12013
-16,11108
8,181
9,7305
-17,1296
-14,3191
4,11753
-13,8314
3,7309
-13,947
1,9238
3,3336
-14,5582
1,3455
-15,10212
-13,10597
-16,161
-17,6743
-12,5029
-15,3665
2,10554
8,9643
4,4077
4,6963
-17,2492
7,8032
-7,9715
1,6108
-10,8104
-3,10046
2,1205
4,591
-15,2167
-2,3640
-14,10631
-9,8813
11,11960
-13,5595
4,8101
1,11985
-18,1244
4,2798
-15,649
8,4297
-15,5097
12,3018
-16,256
-17,40
7,9667
-14,8570
-18,248
-11,2549
4,9931
5,9272
-6,11624
-13,5408
-18,9692
-15,10871
7,8903
-6,5797
-18,9352
-9,3916
-16,5637
-18,3350
-15,10862
-16,432
-16,12480
12,1840
8,201
2,11683
-17,10841
5,4001
-19,2144
-17,7227
0,2011
-14,4978
-8,3534
-17,2805
-3,8769
3,2757
-17,3194
-15,11345
3,7752
2,11651
-16,7926
-12,11351
-16,6680
6,7450
-18,11197
-17,8597
3,11314
-18,5876
5,10231
0,9962
-7,9957
-12,5903
-12,7317
-13,11549
1,3587
4,7338
2,9333
-15,8724
7,12438
-10,3113
-20,7661
7,3019
-9,11221
8,6637
-14,647
9,1853
4,9436
-10,180
-18,9682
5,2972
6,9424
-17,8494
3,6207
10,9040
-17,734
-13,8641
4,11775
-17,2408
3,1758
-16,2672
-6,11168
-3,8686
-5,6252
-15,8274
7,7068
-17,10922
-15,825
10,6540
-13,8132
-15,10481
-14,11936
-17,6740
1,7323
8,2732
-9,1076
-13,2530
-16,10362
-12,6370
-8,6131
1,2182
-14,11183
-15,10083
-3,10547
-15,2418
-15,11124
-17,1464
6,397
-7,10037
3,8913
-14,7870
9,9233
-12,10627
-18,6216
9,5413
-13,9123
-2,532
-13,9902
5,3446
1,11512
8,10899
-11,2524
7,6175
-3,843
-17,7396
7,10368
10,8379
-15,9463
-16,579
-18,10454
-10,697
11,231
-11,7581
0,1308
-14,7253
-14,2032
6,536
9,10707
-7,2918
-11,12231
11,2272
-10,10121
-9,12032
-5,796
-14,9325
3,8540
6,1401
-11,6612
-3,12429
-3,11514
-3,474
-13,3418
7,10255
4,2925
-16,7586
-18,2640
5,12444
3,3096
-7,6334
9,715
-7,5696
2,10302
-3,11851
-14,9370
3,7815
-15,6297
4,2949
-9,9514
3,6632
-6,2013
-17,2966
-4,937
-10,2526
10,2663
-17,8616
-17,3850
-18,5131
-13,3555
-13,2477
-8,314
7,11126
1,4756
-10,619
-10,64
6,8707
-15,11614
4,4988
-12,10508
7,8794
2,8474
-8,7695
1,9652
-11,1689
-8,11055
-14,10117
-17,1835
-19,8367
-17,7598
1,12139
5,11709
6,3884
7,8227
-17,9523
5,5919
4,4866
-17,8849
5,4564
5,3094
-17,3856
7,5441
5,3919
-13,10999
3,2084
-19,2831
6,7036
10,8601
6,8891
-16,8909
-4,4129
8,10283
8,10015
12,1851
-11,7331
-14,3461
-16,2116
-16,11276
-9,9574
-16,2994
-17,5134
-16,5950
0,2456
9,4814
-3,4482
-11,3405
11,499
12,4258
-16,7170
4,9286
-16,8508
-17,1102
7,8133
10,8229
4,5225
-16,4029
-11,7471
8,1052
-6,3104
7,11906
3,1501
3,9701
-16,12152
-4,7587
-14,9094
4,8703
-10,9673
9,6596
-9,1978
-7,4819
1,7959
9,6818
7,6221
5,9613
3,3997
-13,4402
9,8819
3,1318
-18,7201
-13,4312
-10,1098
-17,4286
8,2470
-1,9017
9,11114
11,6245
-6,2654
-10,2463
-16,8845
-13,11086
8,969
2,1460
8,8802
10,348
-16,8165
-6,1021
-16,9450
-11,7441
-15,4761
-17,4291
-15,9593
-14,12327
7,9651
7,11083
-8,313
1,9322
-11,3691
-15,7626
-7,6787
-12,9047
8,11833
7,9365
-16,8858
-15,1264
-15,9019
-5,5553
-14,9411
-10,3639
-11,3953
-2,4343
4,9456
3,10262
6,2109
-16,10470
-14,7456
7,7606
1,7332
6,7245
4,7600
8,7873
0,7503
11,10531
-11,8682
-16,2953
9,11780
3,10853
0,8470
-7,9588
-12,10210
2,1431
-13,9271
2,5348
11,2820
-11,1618
-15,5666
5,9248
-1,11730
-9,553
-2,4571
3,11386
-17,4250
3,3771
6,11343
-7,4438
4,9551
4,1427
-15,10486
-15,6419
2,11218
-15,8757
8,9832
-18,11560
14,3445
7,352
-2,11418
-11,2371
-13,577
